ID,NAME,LAT,LNG,DESCRIPTION,IMAGE,USER
1610,Place1610,22.47288,-92.79039,Description1610,,70
1611,Place1611,-71.11914,-103.70705,Description1611,3,70
1612,Place1612,-54.75777,-108.82176,Description1612,2,70
1613,Place1613,-49.20883,-103.68103,Description1613,5,70
1614,Place1614,4.93168,-112.60649,Description1614,6,70
1615,Place1615,19.14699,-130.92949,Description1615,3,70
1616,Place1616,8.89393,50.60209,Description1616,7,70
1617,Place1617,-54.53384,17.86986,Description1617,3,70
1618,Place1618,13.68165,83.8273,Description1618,3,70
1619,Place1619,23.42725,-159.8585,Description1619,,70
1620,Place1620,12.7866,96.44066,Description1620,5,70
1621,Place1621,2.01361,172.97284,Description1621,2,70
1622,Place1622,-39.8144,-133.83545,Description1622,3,70
1623,Place1623,3.71644,-137.95097,Description1623,8,70
1624,Place1624,33.20675,116.92114,Description1624,,70
1625,Place1625,27.39507,28.26988,Description1625,2,71
1626,Place1626,45.31163,-44.07694,Description1626,5,71
1627,Place1627,61.01034,-59.26134,Description1627,10,71
1628,Place1628,2.53021,165.09976,Description1628,10,71
1629,Place1629,57.86367,-166.24711,Description1629,6,71
1630,Place1630,-9.5537,30.97013,Description1630,7,71
1631,Place1631,-54.65358,-30.29119,Description1631,,71
1632,Place1632,1.5741,-169.68868,Description1632,8,71
1633,Place1633,41.34944,-37.86469,Description1633,5,71
1634,Place1634,25.98549,-114.77866,Description1634,8,71
1635,Place1635,-9.47966,-159.31045,Description1635,2,71
1636,Place1636,11.40066,-32.29707,Description1636,8,71
1637,Place1637,-29.86149,117.10939,Description1637,3,72
1638,Place1638,49.90339,-15.47631,Description1638,5,72
1639,Place1639,-23.96535,141.27623,Description1639,3,72
1640,Place1640,-33.02436,23.40667,Description1640,5,72
1641,Place1641,-38.69496,75.06246,Description1641,7,72
1642,Place1642,-60.58345,137.35517,Description1642,2,72
1643,Place1643,9.15407,-131.55134,Description1643,,72
1644,Place1644,-63.88466,51.63816,Description1644,3,72
1645,Place1645,-30.30468,66.84425,Description1645,10,72
1646,Place1646,-25.06449,127.33545,Description1646,,72
1647,Place1647,-0.2458,-51.55056,Description1647,7,72
1648,Place1648,86.37771,68.09531,Description1648,3,72
1649,Place1649,-2.25043,-74.02708,Description1649,7,72
1650,Place1650,-47.72445,76.65231,Description1650,7,72
1651,Place1651,-12.93431,-33.51387,Description1651,5,72
1652,Place1652,-23.21349,-17.23437,Description1652,10,72
1653,Place1653,2.6417,78.29711,Description1653,7,72
1654,Place1654,77.01216,-94.20202,Description1654,,72
1655,Place1655,-67.08437,-122.288,Description1655,10,72
1656,Place1656,50.51017,175.53495,Description1656,6,72
1657,Place1657,7.66019,-96.84244,Description1657,,72
1658,Place1658,-6.39603,-118.46419,Description1658,7,72
1659,Place1659,-5.57473,2.31075,Description1659,5,72
1660,Place1660,13.44865,-111.00548,Description1660,5,72
1661,Place1661,71.98335,56.60408,Description1661,10,72
1662,Place1662,13.82908,146.0426,Description1662,2,72
1663,Place1663,70.0269,56.52661,Description1663,5,72
1664,Place1664,-27.52782,-89.75756,Description1664,,72
1665,Place1665,-2.40351,148.42427,Description1665,2,72
1666,Place1666,3.39397,74.79376,Description1666,6,72
1667,Place1667,-47.38338,-28.7772,Description1667,3,72
1668,Place1668,-55.30158,-145.09727,Description1668,2,73
1669,Place1669,5.00725,-83.7643,Description1669,5,73
1670,Place1670,20.5835,118.77139,Description1670,8,73
1671,Place1671,-18.51108,27.10235,Description1671,6,73
1672,Place1672,20.46724,164.51853,Description1672,3,73
1673,Place1673,34.27691,-69.71175,Description1673,5,73
1674,Place1674,23.34899,-106.01635,Description1674,,73
1675,Place1675,-12.30603,-132.36482,Description1675,5,73
1676,Place1676,65.29029,-102.38789,Description1676,10,73
1677,Place1677,-33.1633,174.2063,Description1677,3,73
1678,Place1678,-61.95871,1.73636,Description1678,,73
1679,Place1679,44.55029,-152.68915,Description1679,3,73
1680,Place1680,-18.40242,-147.25659,Description1680,2,73
1681,Place1681,-15.86518,-113.42151,Description1681,2,73
1682,Place1682,-70.00939,6.48312,Description1682,,73
1683,Place1683,1.86982,69.81402,Description1683,,73
1684,Place1684,-32.00297,-14.12396,Description1684,8,73
1685,Place1685,47.50175,-179.28559,Description1685,5,73
1686,Place1686,28.06493,75.23131,Description1686,10,73
1687,Place1687,-49.29979,-31.95024,Description1687,2,73
1688,Place1688,38.58376,-130.70511,Description1688,8,74
1689,Place1689,17.34162,-97.76874,Description1689,2,74
1690,Place1690,40.78692,79.40158,Description1690,8,74
1691,Place1691,13.84097,-50.20153,Description1691,,74
1692,Place1692,42.91267,-11.68957,Description1692,8,74
1693,Place1693,40.27854,-146.05306,Description1693,2,74
1694,Place1694,23.55978,-81.0818,Description1694,,75
1695,Place1695,31.82126,161.37842,Description1695,6,75
1696,Place1696,14.2235,179.9809,Description1696,,75
1697,Place1697,62.06428,128.62359,Description1697,5,75
1698,Place1698,51.73083,-8.31362,Description1698,8,75
1699,Place1699,-48.5618,-32.48952,Description1699,2,75
1700,Place1700,54.59249,127.90227,Description1700,7,76
1701,Place1701,35.91666,20.43457,Description1701,8,76
1702,Place1702,-42.91296,-39.72145,Description1702,6,76
1703,Place1703,37.8146,133.34635,Description1703,10,76
1704,Place1704,59.84659,-138.33151,Description1704,5,76
1705,Place1705,-57.75895,-46.75093,Description1705,10,76
1706,Place1706,-47.39646,7.33839,Description1706,7,76
1707,Place1707,42.9173,-152.27383,Description1707,8,76
1708,Place1708,2.60496,-153.31781,Description1708,6,76
1709,Place1709,83.06232,-152.35062,Description1709,6,76
1710,Place1710,-8.88446,-148.04526,Description1710,,76
1711,Place1711,45.2637,126.72217,Description1711,8,76
1712,Place1712,20.383,91.6642,Description1712,6,76
1713,Place1713,-8.11285,-12.24526,Description1713,3,76
1714,Place1714,-25.18993,122.09769,Description1714,6,76
1715,Place1715,-19.07697,107.08815,Description1715,10,76
1716,Place1716,51.88136,64.21972,Description1716,3,76
1717,Place1717,-51.86354,-22.83638,Description1717,2,76
1718,Place1718,28.89882,39.20469,Description1718,2,76
1719,Place1719,0.44879,-60.69025,Description1719,,76
1720,Place1720,49.83348,-153.86547,Description1720,6,76
1721,Place1721,-0.37046,135.08774,Description1721,10,76
1722,Place1722,45.7247,-120.06167,Description1722,6,76
1723,Place1723,-20.47697,-160.63341,Description1723,5,76
1724,Place1724,18.60226,155.575,Description1724,7,76
1725,Place1725,-21.53031,4.27009,Description1725,,76
1726,Place1726,-39.92494,82.87145,Description1726,3,76
1727,Place1727,23.1941,-158.67304,Description1727,2,76
1728,Place1728,84.58527,54.1932,Description1728,7,76
1729,Place1729,9.92975,-90.45978,Description1729,,77
1730,Place1730,4.89251,85.29709,Description1730,10,77
1731,Place1731,-55.77272,-96.35728,Description1731,5,77
1732,Place1732,1.95873,56.76134,Description1732,3,77
1733,Place1733,-46.30671,100.68238,Description1733,10,77
1734,Place1734,-19.96525,93.97269,Description1734,,77
1735,Place1735,-56.51745,-68.92925,Description1735,7,77
1736,Place1736,-4.4275,162.53281,Description1736,8,77
1737,Place1737,42.45745,54.45024,Description1737,10,77
1738,Place1738,-60.90873,-134.55295,Description1738,8,77
1739,Place1739,16.11715,-2.57864,Description1739,3,77
1740,Place1740,-43.24664,-99.47093,Description1740,7,77
1741,Place1741,-55.40673,-62.32539,Description1741,8,77
1742,Place1742,-12.81471,-77.10671,Description1742,2,78
1743,Place1743,24.16972,-133.457,Description1743,5,78
1744,Place1744,25.45056,166.02307,Description1744,3,78
1745,Place1745,57.40168,-1.01767,Description1745,6,78
1746,Place1746,32.69711,-127.98577,Description1746,5,78
1747,Place1747,19.69164,-153.09771,Description1747,8,78
1748,Place1748,45.02447,-118.66891,Description1748,3,78
1749,Place1749,32.47514,166.01701,Description1749,8,78
1750,Place1750,-19.19142,-155.70559,Description1750,10,78
1751,Place1751,-14.9501,48.56573,Description1751,,78
1752,Place1752,-11.62474,32.15557,Description1752,2,78
1753,Place1753,-21.87523,77.54738,Description1753,5,78
1754,Place1754,22.46995,177.24515,Description1754,10,78
1755,Place1755,-34.46488,99.64152,Description1755,3,78
1756,Place1756,-24.16364,47.50219,Description1756,5,78
1757,Place1757,16.08934,-140.99203,Description1757,7,78
1758,Place1758,-5.34341,-9.39339,Description1758,10,78
1759,Place1759,-57.16592,-5.67985,Description1759,3,78
1760,Place1760,-19.09315,90.0895,Description1760,6,78
1761,Place1761,-49.58336,92.55384,Description1761,6,78
1762,Place1762,0.25242,168.18184,Description1762,8,78
1763,Place1763,-13.93673,-39.06652,Description1763,3,78
1764,Place1764,13.67265,10.87441,Description1764,3,78
1765,Place1765,-42.92987,-13.3753,Description1765,10,78
1766,Place1766,3.0712,42.45268,Description1766,3,78
1767,Place1767,-11.35328,-154.07794,Description1767,2,78
1768,Place1768,31.23856,-177.27124,Description1768,3,78
1769,Place1769,-59.07825,29.11563,Description1769,5,78
1770,Place1770,-5.86314,7.85944,Description1770,5,78
1771,Place1771,54.8066,98.79355,Description1771,9,78
1772,Place1772,17.8942,-176.51736,Description1772,2,78
1773,Place1773,-12.94354,101.9793,Description1773,7,78
1774,Place1774,-38.50079,28.01069,Description1774,,78
1775,Place1775,63.23721,-6.96875,Description1775,9,78
1776,Place1776,26.44994,74.6143,Description1776,7,78
1777,Place1777,-38.65923,-11.07308,Description1777,7,78
1778,Place1778,-46.37438,161.43051,Description1778,3,78
1779,Place1779,-45.41549,-94.33772,Description1779,2,78
1780,Place1780,23.83579,-63.28174,Description1780,6,78
1781,Place1781,-25.56821,-81.06881,Description1781,2,78
1782,Place1782,44.37657,16.04785,Description1782,3,78
1783,Place1783,60.62381,147.13111,Description1783,,78
1784,Place1784,-79.60861,-134.95702,Description1784,8,79
1785,Place1785,69.83406,160.23166,Description1785,6,79
1786,Place1786,9.39166,-68.3408,Description1786,,79
1787,Place1787,21.10544,135.81348,Description1787,8,79
1788,Place1788,-13.89686,177.68542,Description1788,8,79
1789,Place1789,-73.88575,-114.47334,Description1789,7,79
1790,Place1790,66.66761,-141.32168,Description1790,6,79
1791,Place1791,-58.68204,31.40034,Description1791,8,79
1792,Place1792,38.57024,-107.33269,Description1792,8,79
1793,Place1793,28.42788,-172.44863,Description1793,8,79
1794,Place1794,-39.80833,22.16244,Description1794,,79
1795,Place1795,36.79293,-20.54466,Description1795,3,79
1796,Place1796,-9.64117,-76.90029,Description1796,10,79
1797,Place1797,50.59571,-157.75032,Description1797,10,79
1798,Place1798,-20.95879,102.88332,Description1798,8,79
1799,Place1799,10.56948,-140.43407,Description1799,3,79
1800,Place1800,-48.59168,-167.33943,Description1800,5,79
1801,Place1801,27.57675,68.79376,Description1801,3,79
1802,Place1802,-47.78966,96.40799,Description1802,3,79
1803,Place1803,-0.99527,-27.7879,Description1803,8,79
1804,Place1804,42.58634,170.81455,Description1804,,79
1805,Place1805,6.24106,157.91609,Description1805,7,80
1806,Place1806,-2.4881,49.79812,Description1806,8,80
1807,Place1807,3.83608,2.64164,Description1807,10,80
1808,Place1808,-24.69156,87.0861,Description1808,3,80
1809,Place1809,-7.65333,-26.96619,Description1809,7,80
1810,Place1810,-12.20595,-36.13769,Description1810,5,80
1811,Place1811,76.52673,75.94827,Description1811,,80
1812,Place1812,-10.12267,139.0422,Description1812,3,80
1813,Place1813,16.52805,-7.20235,Description1813,7,80
1814,Place1814,-7.50573,8.98368,Description1814,7,80
1815,Place1815,15.37471,-61.01475,Description1815,7,80
1816,Place1816,62.35141,161.70395,Description1816,,80
1817,Place1817,-3.84647,70.86761,Description1817,7,80
1818,Place1818,-46.80341,-49.15768,Description1818,,80
1819,Place1819,26.62812,151.66316,Description1819,,80
1820,Place1820,-11.26703,36.88921,Description1820,10,80
1821,Place1821,53.86272,-166.65821,Description1821,,80
1822,Place1822,80.28018,124.52289,Description1822,3,80
1823,Place1823,79.58078,-12.50549,Description1823,10,80
1824,Place1824,20.53967,-77.34563,Description1824,,80
1825,Place1825,-6.73759,75.74607,Description1825,10,80
1826,Place1826,-34.3171,-161.98411,Description1826,6,80
1827,Place1827,56.08049,8.64431,Description1827,8,80
1828,Place1828,-19.5344,-12.00782,Description1828,7,80
1829,Place1829,62.67578,92.56512,Description1829,7,80
1830,Place1830,-2.24257,-164.59805,Description1830,10,80
1831,Place1831,-0.83877,-68.62251,Description1831,8,80
1832,Place1832,-9.34735,-151.04893,Description1832,3,80
1833,Place1833,54.05315,100.59533,Description1833,10,80
1834,Place1834,-40.33288,-57.36247,Description1834,2,80
1835,Place1835,-36.46114,-70.48195,Description1835,3,80
1836,Place1836,-53.82277,79.52329,Description1836,10,80
1837,Place1837,-41.24513,-18.10401,Description1837,2,80
1838,Place1838,37.95729,-86.36767,Description1838,6,80
1839,Place1839,-53.29387,-161.79318,Description1839,6,80
1840,Place1840,-7.80342,179.4018,Description1840,2,80
1841,Place1841,-68.14267,-6.6739,Description1841,10,80
1842,Place1842,-12.14597,149.09596,Description1842,3,80
1843,Place1843,58.03276,-6.47641,Description1843,7,80
1844,Place1844,59.28699,-173.98812,Description1844,7,80
1845,Place1845,8.38349,-30.29646,Description1845,8,80
1846,Place1846,-27.66443,-112.50725,Description1846,2,80
1847,Place1847,-21.99297,134.74912,Description1847,2,80
1848,Place1848,-60.25997,156.68489,Description1848,,80
1849,Place1849,38.63217,-171.79982,Description1849,8,80
1850,Place1850,-16.121,169.80006,Description1850,6,81
1851,Place1851,22.91086,-30.3335,Description1851,,81
1852,Place1852,16.24718,-146.40408,Description1852,5,81
1853,Place1853,15.07707,-92.66446,Description1853,6,81
1854,Place1854,60.49107,-7.67136,Description1854,7,81
1855,Place1855,-22.89758,107.44332,Description1855,6,81
1856,Place1856,51.90098,56.7611,Description1856,2,81
1857,Place1857,0.95268,-48.67358,Description1857,8,81
1858,Place1858,3.54289,145.66382,Description1858,,81
1859,Place1859,-23.14678,39.36466,Description1859,7,81
1860,Place1860,-28.76094,36.26123,Description1860,5,81
1861,Place1861,-53.81537,-123.81853,Description1861,8,81
1862,Place1862,6.08489,149.21416,Description1862,6,81
1863,Place1863,-5.36623,137.23761,Description1863,5,81
1864,Place1864,24.33601,-0.19325,Description1864,5,81
1865,Place1865,45.74475,76.77708,Description1865,8,81
1866,Place1866,5.94892,-50.74507,Description1866,3,81
1867,Place1867,19.43017,-175.06065,Description1867,7,81
1868,Place1868,43.32522,-16.44648,Description1868,,82
1869,Place1869,4.5776,46.24196,Description1869,5,82
1870,Place1870,-73.59405,37.13178,Description1870,7,82
1871,Place1871,40.06319,-67.46079,Description1871,7,82
1872,Place1872,48.83055,20.62065,Description1872,6,82
1873,Place1873,14.1369,-130.30567,Description1873,3,82
1874,Place1874,-44.75,-25.34437,Description1874,3,82
1875,Place1875,-15.33598,-20.49876,Description1875,8,82
1876,Place1876,19.19811,171.87441,Description1876,,82
1877,Place1877,5.47173,102.50571,Description1877,5,82
1878,Place1878,9.3875,156.33317,Description1878,3,82
1879,Place1879,-28.26401,-103.88657,Description1879,2,82
1880,Place1880,5.81038,-97.07723,Description1880,2,82
1881,Place1881,-12.88719,83.93304,Description1881,6,82
1882,Place1882,-32.94986,159.80459,Description1882,10,82
1883,Place1883,-45.25053,-102.03927,Description1883,6,82
1884,Place1884,10.71959,35.84774,Description1884,2,82
1885,Place1885,-15.30568,166.10985,Description1885,8,82
1886,Place1886,8.99476,-92.16146,Description1886,8,82
1887,Place1887,-38.98951,9.06033,Description1887,6,82
1888,Place1888,-3.595,-104.64013,Description1888,7,82
1889,Place1889,-7.79528,-57.41834,Description1889,2,82
1890,Place1890,19.29894,123.68711,Description1890,5,82
1891,Place1891,39.11139,-142.90973,Description1891,3,82
1892,Place1892,-79.99438,127.83649,Description1892,8,82
1893,Place1893,-45.33433,148.17961,Description1893,2,82
1894,Place1894,-2.28496,98.30091,Description1894,5,82
1895,Place1895,25.87966,-68.63465,Description1895,3,82
1896,Place1896,7.92998,-121.11905,Description1896,7,82
1897,Place1897,23.07138,-95.62588,Description1897,5,82
1898,Place1898,-7.144,-44.88701,Description1898,7,82
1899,Place1899,-16.03721,174.76956,Description1899,7,82
1900,Place1900,-46.50815,152.88548,Description1900,8,82
1901,Place1901,-29.44287,-107.23096,Description1901,3,82
1902,Place1902,2.70568,-3.04728,Description1902,7,82
1903,Place1903,54.57964,158.77368,Description1903,6,82
1904,Place1904,-64.37153,11.16182,Description1904,2,82
1905,Place1905,-22.47074,159.59214,Description1905,6,82
1906,Place1906,-23.44979,-143.96202,Description1906,3,82
1907,Place1907,16.64791,-76.62557,Description1907,,82
1908,Place1908,-42.25582,119.88259,Description1908,8,82
1909,Place1909,39.53042,-42.46118,Description1909,6,82
1910,Place1910,40.42424,-108.26604,Description1910,10,82
1911,Place1911,-60.99145,86.96798,Description1911,3,82
1912,Place1912,65.3044,48.63833,Description1912,8,82
1913,Place1913,47.22243,-93.34517,Description1913,6,83
1914,Place1914,52.6825,154.40464,Description1914,10,83
1915,Place1915,-29.8114,123.82822,Description1915,,83
1916,Place1916,-17.67208,-125.99429,Description1916,6,83
1917,Place1917,-12.11736,-169.29307,Description1917,2,83
1918,Place1918,-22.38338,129.8592,Description1918,6,83
1919,Place1919,41.52169,-72.90069,Description1919,,83
1920,Place1920,-26.56788,11.28152,Description1920,5,83
1921,Place1921,-40.6636,-87.34162,Description1921,10,83
1922,Place1922,-12.01071,-119.44539,Description1922,5,83
1923,Place1923,78.19292,41.13884,Description1923,7,83
1924,Place1924,-8.09807,-120.1787,Description1924,8,83
1925,Place1925,-19.44999,-142.30381,Description1925,7,83
1926,Place1926,-1.13653,114.85596,Description1926,7,83
1927,Place1927,-70.97697,18.67437,Description1927,5,83
1928,Place1928,58.99833,-55.89664,Description1928,2,83
1929,Place1929,-4.71362,-100.42995,Description1929,10,83
1930,Place1930,-24.13694,-59.00714,Description1930,10,83
1931,Place1931,11.20223,0.94703,Description1931,,83
1932,Place1932,-44.18096,-77.46034,Description1932,5,83
1933,Place1933,-20.06469,57.14041,Description1933,7,83
1934,Place1934,5.07668,132.92337,Description1934,7,84
1935,Place1935,-62.97863,-157.30545,Description1935,3,84
1936,Place1936,-77.35297,22.33822,Description1936,,84
1937,Place1937,21.94924,171.70147,Description1937,6,84
1938,Place1938,-41.43852,-157.71095,Description1938,,84
1939,Place1939,57.72458,-98.32982,Description1939,3,84
1940,Place1940,38.73114,-111.58993,Description1940,3,84
1941,Place1941,-81.61045,-143.37296,Description1941,2,84
1942,Place1942,-50.20472,-77.78316,Description1942,2,84
1943,Place1943,-9.86624,86.86898,Description1943,2,84
1944,Place1944,81.41798,24.18129,Description1944,5,84
1945,Place1945,1.95852,-122.38939,Description1945,2,84
1946,Place1946,-6.55193,164.23405,Description1946,10,84
1947,Place1947,-31.74725,-129.16415,Description1947,2,84
1948,Place1948,62.74321,152.4302,Description1948,,84
1949,Place1949,54.84549,139.09783,Description1949,,84
1950,Place1950,0.37635,-162.37034,Description1950,6,84
1951,Place1951,35.04384,145.68717,Description1951,2,84
1952,Place1952,26.42212,-152.26803,Description1952,2,84
1953,Place1953,62.24059,-17.20944,Description1953,8,84
1954,Place1954,-33.27186,90.43422,Description1954,10,84
1955,Place1955,12.51583,-34.55857,Description1955,2,84
1956,Place1956,-18.82817,76.7077,Description1956,2,84
1957,Place1957,-19.06717,139.11362,Description1957,8,84
1958,Place1958,16.73646,63.23805,Description1958,8,84
1959,Place1959,33.85278,-145.26194,Description1959,3,84
1960,Place1960,36.77107,-73.01313,Description1960,2,84
1961,Place1961,54.81252,-15.56769,Description1961,10,84
1962,Place1962,-56.8855,-43.07828,Description1962,6,84
1963,Place1963,36.1744,-24.30938,Description1963,7,84
1964,Place1964,69.52149,-97.40188,Description1964,3,84
1965,Place1965,22.01904,-89.17543,Description1965,8,84
1966,Place1966,-28.9968,122.37687,Description1966,3,84
1967,Place1967,-67.56942,-25.05097,Description1967,2,84
1968,Place1968,-24.19521,118.85799,Description1968,7,84
1969,Place1969,4.08371,-38.1996,Description1969,5,84
1970,Place1970,25.40029,74.27642,Description1970,2,84
1971,Place1971,-12.08187,92.76546,Description1971,8,84
1972,Place1972,-7.81806,76.37804,Description1972,5,84
1973,Place1973,42.59449,151.99437,Description1973,,84
1974,Place1974,-9.52057,65.3701,Description1974,6,85
1975,Place1975,-59.16662,-51.69811,Description1975,,85
1976,Place1976,4.28207,146.9899,Description1976,,85
1977,Place1977,-38.30848,99.44493,Description1977,6,85
1978,Place1978,-62.57657,-150.0741,Description1978,5,85
1979,Place1979,-30.2772,147.50648,Description1979,5,85
1980,Place1980,-22.49621,-172.59683,Description1980,8,85
1981,Place1981,20.52397,37.61606,Description1981,5,85
1982,Place1982,-31.87108,91.83017,Description1982,2,85
1983,Place1983,-40.36108,27.38298,Description1983,7,85
1984,Place1984,34.98691,178.39493,Description1984,10,85
1985,Place1985,1.18071,-67.05826,Description1985,3,85
1986,Place1986,19.95751,94.00516,Description1986,3,85
1987,Place1987,-4.38717,-170.32263,Description1987,10,85
1988,Place1988,-46.92895,29.63401,Description1988,3,85
1989,Place1989,-54.27671,146.76312,Description1989,,85
1990,Place1990,-41.1179,-59.18792,Description1990,2,85
1991,Place1991,-62.52918,-17.54462,Description1991,10,85
1992,Place1992,-21.82715,-62.22564,Description1992,2,85
1993,Place1993,-39.95913,123.8166,Description1993,7,86
1994,Place1994,-48.28212,-99.06362,Description1994,6,86
1995,Place1995,-33.04562,111.21604,Description1995,6,86
1996,Place1996,-10.06281,-138.57569,Description1996,8,86
1997,Place1997,-14.01249,37.00696,Description1997,7,86
1998,Place1998,9.05552,-159.52772,Description1998,5,86
1999,Place1999,67.46431,25.45796,Description1999,3,86
2000,Place2000,-18.403,-6.55714,Description2000,7,86
2001,Place2001,-23.68867,97.07182,Description2001,6,86
2002,Place2002,40.60125,-125.77284,Description2002,2,86
2003,Place2003,-11.93824,-169.86327,Description2003,5,86
2004,Place2004,-62.32359,-156.05644,Description2004,3,86
2005,Place2005,6.0487,130.59126,Description2005,2,86
2006,Place2006,-30.14655,-134.6671,Description2006,10,86
2007,Place2007,-0.56866,66.03259,Description2007,2,86
2008,Place2008,48.96893,121.07746,Description2008,7,86
2009,Place2009,-20.89604,153.56316,Description2009,,86
2010,Place2010,-18.45347,103.34104,Description2010,10,86
2011,Place2011,73.58238,-151.58469,Description2011,10,86
2012,Place2012,-3.29821,-71.3094,Description2012,5,86
2013,Place2013,7.73377,90.8567,Description2013,6,86
2014,Place2014,-15.58526,145.53012,Description2014,5,86
2015,Place2015,12.07631,-101.18967,Description2015,2,86
2016,Place2016,-3.33099,-169.95761,Description2016,10,86
2017,Place2017,18.62472,-33.357,Description2017,2,86
2018,Place2018,-10.23176,-1.67866,Description2018,6,86
2019,Place2019,-55.32589,-85.87203,Description2019,2,86
2020,Place2020,-2.10791,-22.39552,Description2020,6,87
2021,Place2021,49.14685,-169.84628,Description2021,6,87
2022,Place2022,-29.77839,77.89889,Description2022,10,87
2023,Place2023,-25.6614,-73.9087,Description2023,6,87
2024,Place2024,-43.87663,-150.88753,Description2024,3,87
2025,Place2025,9.17773,110.61362,Description2025,10,87
2026,Place2026,19.28892,-110.57279,Description2026,8,87
2027,Place2027,-25.59411,-87.13683,Description2027,3,87
2028,Place2028,31.03278,153.54212,Description2028,10,87
2029,Place2029,41.5198,153.48413,Description2029,3,87
2030,Place2030,-27.79099,-58.15195,Description2030,,87
2031,Place2031,-6.52007,57.07609,Description2031,8,87
2032,Place2032,44.6051,-74.57112,Description2032,6,87
2033,Place2033,47.8985,115.27706,Description2033,8,87
2034,Place2034,-16.04932,-2.65907,Description2034,8,87
2035,Place2035,4.54753,109.44625,Description2035,6,87
2036,Place2036,-44.83124,80.2387,Description2036,5,87
2037,Place2037,-54.79099,-51.51172,Description2037,2,87
2038,Place2038,-48.26177,10.28452,Description2038,5,87
2039,Place2039,26.71966,84.66898,Description2039,5,87
2040,Place2040,8.95928,-25.18518,Description2040,8,87
2041,Place2041,37.77535,139.62326,Description2041,3,87
2042,Place2042,71.23561,22.07024,Description2042,,88
2043,Place2043,-35.8428,-96.04045,Description2043,8,88
2044,Place2044,-72.83225,-23.56391,Description2044,6,88
2045,Place2045,29.56747,87.60262,Description2045,7,88
2046,Place2046,-10.96975,-17.61692,Description2046,7,88
2047,Place2047,66.23275,-142.47811,Description2047,,88
2048,Place2048,-20.26083,86.69321,Description2048,2,88
2049,Place2049,37.31195,-138.9713,Description2049,6,88
2050,Place2050,8.50217,139.1274,Description2050,7,88
2051,Place2051,-22.25743,-5.11903,Description2051,8,88
2052,Place2052,77.35892,117.51883,Description2052,8,88
2053,Place2053,-29.14244,-149.78431,Description2053,10,88
2054,Place2054,-76.53315,-113.60754,Description2054,5,88
2055,Place2055,7.22187,-59.00717,Description2055,2,88
2056,Place2056,42.24507,18.74838,Description2056,8,88
2057,Place2057,6.63476,176.86848,Description2057,2,88
2058,Place2058,44.40193,-130.27969,Description2058,3,88
2059,Place2059,49.45017,57.87236,Description2059,8,88
2060,Place2060,29.2045,-47.4527,Description2060,6,88
2061,Place2061,-59.96225,-57.14144,Description2061,,88
2062,Place2062,-36.97098,84.98309,Description2062,8,88
2063,Place2063,-18.10073,-76.44837,Description2063,3,88
2064,Place2064,-16.79687,106.94485,Description2064,,88
2065,Place2065,-82.67139,-55.75574,Description2065,7,88
2066,Place2066,-2.00515,-95.35195,Description2066,7,88
2067,Place2067,-27.4741,-48.69005,Description2067,5,88
2068,Place2068,66.00532,170.5331,Description2068,2,88
2069,Place2069,40.35937,102.33633,Description2069,8,88
2070,Place2070,25.05778,83.4754,Description2070,2,88
2071,Place2071,28.01434,-54.29381,Description2071,10,88
2072,Place2072,30.64451,-101.76076,Description2072,7,88
2073,Place2073,-55.1403,32.71993,Description2073,,89
2074,Place2074,-26.01076,-169.95962,Description2074,7,89
2075,Place2075,-10.17996,-6.46441,Description2075,,89
2076,Place2076,-13.50041,99.85857,Description2076,5,89
2077,Place2077,66.89013,-34.87765,Description2077,6,89
2078,Place2078,5.59719,-11.84522,Description2078,,89
2079,Place2079,29.02245,-51.14781,Description2079,2,89
2080,Place2080,25.49229,-159.18882,Description2080,,89
2081,Place2081,-24.78223,30.43683,Description2081,7,89
2082,Place2082,18.64481,-141.22323,Description2082,,89
2083,Place2083,0.64872,-112.20134,Description2083,,89
2084,Place2084,-28.85476,145.00145,Description2084,10,89
2085,Place2085,34.17731,-31.64389,Description2085,7,89
2086,Place2086,-30.12922,-56.58519,Description2086,2,89
2087,Place2087,-42.22521,-46.29751,Description2087,6,90
2088,Place2088,24.38322,-5.28721,Description2088,3,90
2089,Place2089,-49.20444,-38.65217,Description2089,,90
2090,Place2090,-0.56414,-164.64193,Description2090,3,90
2091,Place2091,66.88087,25.93272,Description2091,8,90
2092,Place2092,-52.61611,75.05823,Description2092,3,90
2093,Place2093,22.3207,-115.07438,Description2093,10,90
2094,Place2094,-49.0464,156.75359,Description2094,,90
2095,Place2095,21.22955,128.1424,Description2095,3,90
2096,Place2096,-1.5633,-102.47195,Description2096,10,90
2097,Place2097,51.93548,22.5434,Description2097,5,90
2098,Place2098,29.53589,165.99867,Description2098,6,90
2099,Place2099,-16.00131,156.5674,Description2099,,90
2100,Place2100,27.93336,14.31966,Description2100,10,90
2101,Place2101,44.41466,-59.33994,Description2101,6,90
2102,Place2102,40.16442,116.73918,Description2102,8,90
2103,Place2103,-41.81013,77.87528,Description2103,,90
2104,Place2104,38.01847,-152.94508,Description2104,3,90
2105,Place2105,35.16054,-73.55327,Description2105,10,90
2106,Place2106,-20.12112,-157.33421,Description2106,10,90
2107,Place2107,-66.83748,-22.28206,Description2107,5,90
2108,Place2108,34.13291,-152.58326,Description2108,2,90
2109,Place2109,62.34746,-155.13577,Description2109,5,90
